web-scraper-order,web-scraper-start-url,name,rating,name-link,name-link-href,price-food,name-food
"1616633544-8034","https://www.rappi.com.mx/restaurantes/category/pizza","Piu Pizza","4.7","Piu Pizza  4.7  Pizza  24 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923217925","135","Pizza con Pollo"
"1616633401-7687","https://www.rappi.com.mx/restaurantes/category/pizza","Yuyumei Pizzería Napolitana","null","Yuyumei Pizzería Napolitana  Pizza  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923243235","70","Kombucha Cedrón 350 ml"
"1616633544-8022","https://www.rappi.com.mx/restaurantes/category/pizza","Piu Pizza","4.7","Piu Pizza  4.7  Pizza  24 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923217925","65","Ensalada Arúgula"
"1616633432-7768","https://www.rappi.com.mx/restaurantes/category/pizza","Za-bör Pizza & Sliders","null","Za-bör Pizza & Sliders  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923255337","800","Barbacoa de Picanha 1 Kg."
"1616633493-7945","https://www.rappi.com.mx/restaurantes/category/pizza","Cosi Fan Tutte","null","Cosi Fan Tutte  Pizza ,  Italiana  42 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306704432","35","Sprite 355 ml"
"1616633585-8182","https://www.rappi.com.mx/restaurantes/category/pizza","Emilio´S","4.7","Emilio´S  4.7  Pizza  31 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923211264","165","Pizza Funghi"
"1616633421-7767","https://www.rappi.com.mx/restaurantes/category/pizza","El Hornero Pizzas y Empanadas","null","El Hornero Pizzas y Empanadas  Pizza  29 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923287574","85","Pizza Dulce de Leche"
"1616633544-8026","https://www.rappi.com.mx/restaurantes/category/pizza","Piu Pizza","4.7","Piu Pizza  4.7  Pizza  24 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923217925","105","Pizza Margarita"
"1616633544-8040","https://www.rappi.com.mx/restaurantes/category/pizza","Piu Pizza","4.7","Piu Pizza  4.7  Pizza  24 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923217925","145","Pizza con Tres Carnes"
"1616633401-7655","https://www.rappi.com.mx/restaurantes/category/pizza","Yuyumei Pizzería Napolitana","null","Yuyumei Pizzería Napolitana  Pizza  34 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923243235","245","Pizza Pesto"
