web-scraper-order,web-scraper-start-url,name,rating,name-link,name-link-href,price-food,name-food
"1616638217-7287","https://www.rappi.com.mx/restaurantes/category/pizza","El Monchis Snacks & Cheves","null","El Monchis Snacks & Cheves  Pizza  32 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923268739","195","XX Lager Six Pack 355 ml"
"1616638667-7605","https://www.rappi.com.mx/restaurantes/category/pizza","Tonino´s Pizza","null","Tonino´s Pizza  Pizza ,  Mexicana  37 min ● $40  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306702090","57","Sopa Azteca"
"1616638667-7620","https://www.rappi.com.mx/restaurantes/category/pizza","Tonino´s Pizza","null","Tonino´s Pizza  Pizza ,  Mexicana  37 min ● $40  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306702090","126","Alambre Vegetariano"
"1616638667-7649","https://www.rappi.com.mx/restaurantes/category/pizza","Tonino´s Pizza","null","Tonino´s Pizza  Pizza ,  Mexicana  37 min ● $40  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306702090","52","Café Capuchino"
"1616638343-7418","https://www.rappi.com.mx/restaurantes/category/pizza","Jalapeno S Pizza Geovillas","null","Jalapeno S Pizza Geovillas  Pizza  28 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923273617","42","Refrescos 2 litros"
"1616638726-7738","https://www.rappi.com.mx/restaurantes/category/pizza","Toreto's Pizza","4.6","Toreto's Pizza  4.6  Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923210196","15","Refresco Sidral Aga 400 ML"
"1616638726-7699","https://www.rappi.com.mx/restaurantes/category/pizza","Toreto's Pizza","4.6","Toreto's Pizza  4.6  Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923210196","110","Pizza Mediana Especialidad Toretos"
"1616638934-7814","https://www.rappi.com.mx/restaurantes/category/pizza","Smiley´s Pizza Suc Begonias","null","Smiley´s Pizza Suc Begonias  Pizza  30 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923298472","",""
"1616638726-7727","https://www.rappi.com.mx/restaurantes/category/pizza","Toreto's Pizza","4.6","Toreto's Pizza  4.6  Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923210196","110","Pizza Mediana de Pepperoni"
"1616638246-7304","https://www.rappi.com.mx/restaurantes/category/pizza","Mi Cheve","null","Mi Cheve  Pizza  30 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923264492","80","Tacos"
"1616638606-7603","https://www.rappi.com.mx/restaurantes/category/pizza","null","null","Cheddars Pizza  Pizza  34 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923251206","",""
"1616638295-7360","https://www.rappi.com.mx/restaurantes/category/pizza","Bastard Pizzas Burgers N Shakes","null","Bastard Pizzas Burgers N Shakes  Pizza  36 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923279289","135","Hamburguesa Zero Meat"
"1616638295-7348","https://www.rappi.com.mx/restaurantes/category/pizza","Bastard Pizzas Burgers N Shakes","null","Bastard Pizzas Burgers N Shakes  Pizza  36 min ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923279289","86","Munching Fries"
"1616638667-7627","https://www.rappi.com.mx/restaurantes/category/pizza","Tonino´s Pizza","null","Tonino´s Pizza  Pizza ,  Mexicana  37 min ● $40  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306702090","210","4 Quesos"
"1616638667-7640","https://www.rappi.com.mx/restaurantes/category/pizza","Tonino´s Pizza","null","Tonino´s Pizza  Pizza ,  Mexicana  37 min ● $40  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306702090","57","Helado de Vainilla"
"1616638726-7709","https://www.rappi.com.mx/restaurantes/category/pizza","Toreto's Pizza","4.6","Toreto's Pizza  4.6  Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923210196","139","Pizza Grande Letty"
"1616638217-7255","https://www.rappi.com.mx/restaurantes/category/pizza","El Monchis Snacks & Cheves","null","El Monchis Snacks & Cheves  Pizza  32 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923268739","122","Burger Clásica"
"1616638667-7631","https://www.rappi.com.mx/restaurantes/category/pizza","Tonino´s Pizza","null","Tonino´s Pizza  Pizza ,  Mexicana  37 min ● $40  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306702090","220","Calabrese"
"1616638246-7320","https://www.rappi.com.mx/restaurantes/category/pizza","Mi Cheve","null","Mi Cheve  Pizza  30 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923264492","139","Pizza la Callejera"
"1616638726-7674","https://www.rappi.com.mx/restaurantes/category/pizza","Toreto's Pizza","4.6","Toreto's Pizza  4.6  Pizza  33 min  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1923210196","159","Pizza Familiar de Salchicha"
"1616638667-7656","https://www.rappi.com.mx/restaurantes/category/pizza","Tonino´s Pizza","null","Tonino´s Pizza  Pizza ,  Mexicana  37 min ● $40  Cargo adicional por servicio ¡90% OFF EN TODO! MÍN. $100 RappiCard","https://www.rappi.com.mx/restaurantes/1306702090","99","Bailey's"
